Order Date,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,Date
22-11-2016,Meg O'Connel,Home Office,United States,San Antonio,Texas,Central,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,206.962,2,0.3,-32.5226,2016,11,22
14-10-2018,Joni Wasserman,Consumer,United States,Oakland,California,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,9.46,2,0,3.6894,2018,10,14
02-12-2018,Victoria Wilson,Corporate,United States,San Francisco,California,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",559.62,9,0,151.0974,2018,12,2
02-12-2018,Victoria Wilson,Corporate,United States,San Francisco,California,West,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,109.92,2,0,53.8608,2018,12,2
02-12-2018,Victoria Wilson,Corporate,United States,San Francisco,California,West,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,8.56,2,0,3.852,2018,12,2
08-12-2016,Tonja Turnell,Home Office,United States,Fort Worth,Texas,Central,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,360.712,11,0.2,130.7581,2016,12,8
08-12-2016,Tonja Turnell,Home Office,United States,Fort Worth,Texas,Central,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1718.4,6,0.2,150.36,2016,12,8
13-07-2016,Sara Luxemburg,Home Office,United States,Houston,Texas,Central,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,41.568,6,0.8,-66.5088,2016,7,13
11-05-2015,Raymond Messe,Consumer,United States,Houston,Texas,Central,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,46.864,2,0.2,7.6154,2015,5,11
05-01-2015,Mick Brown,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",19.536,3,0.2,4.884,2015,1,5
05-09-2016,Arthur Gainer,Consumer,United States,San Diego,California,West,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.332,4,0.15,-4.8392,2016,9,5
05-09-2016,Arthur Gainer,Consumer,United States,San Diego,California,West,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",28.752,6,0.2,9.7038,2016,9,5
05-09-2016,Arthur Gainer,Consumer,United States,San Diego,California,West,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",293.199,3,0.15,-20.6964,2016,9,5
04-08-2017,Max Ludwig,Home Office,United States,Suffolk,Virginia,South,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",35.06,2,0,10.518,2017,8,4
04-08-2017,Max Ludwig,Home Office,United States,Suffolk,Virginia,South,OFF-LA-10004484,Office Supplies,Labels,Avery 476,4.13,1,0,1.8998,2017,8,4
04-08-2017,Max Ludwig,Home Office,United States,Suffolk,Virginia,South,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,109.8,9,0,46.116,2017,8,4
04-08-2017,Max Ludwig,Home Office,United States,Suffolk,Virginia,South,OFF-LA-10002034,Office Supplies,Labels,Avery 478,9.82,2,0,4.8118,2017,8,4
22-03-2015,Craig Carroll,Consumer,United States,Greensboro,North Carolina,South,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",7.644,4,0.7,-5.8604,2015,3,22
22-03-2015,Craig Carroll,Consumer,United States,Greensboro,North Carolina,South,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,51.465,5,0.7,-39.4565,2015,3,22
02-03-2018,Stewart Carmichael,Corporate,United States,Dallas,Texas,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,6.976,4,0.2,-1.3952,2018,3,2
02-03-2018,Stewart Carmichael,Corporate,United States,Dallas,Texas,Central,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,12.222,7,0.8,-20.1663,2018,3,2
27-11-2017,Greg Guthrie,Corporate,United States,Chicago,Illinois,Central,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",97.984,2,0.2,-24.496,2017,11,27
27-11-2017,Greg Guthrie,Corporate,United States,Chicago,Illinois,Central,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,62.4,6,0.2,19.5,2017,11,27
28-04-2015,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,East,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",20.86,2,0,9.387,2015,4,28
28-04-2015,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,East,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,497.61,9,0,129.3786,2015,4,28
28-04-2015,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,East,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,5.34,2,0,1.4952,2015,4,28
28-04-2015,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,East,OFF-LA-10000452,Office Supplies,Labels,Avery 488,3.15,1,0,1.512,2015,4,28
24-11-2016,Darren Powers,Consumer,United States,Los Angeles,California,West,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,368.91,9,0,180.7659,2016,11,24
24-11-2016,Darren Powers,Consumer,United States,Los Angeles,California,West,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,14.7,5,0,6.615,2016,11,24
11-11-2017,Bryan Davis,Consumer,United States,New York City,New York,East,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,59.97,3,0,14.9925,2017,11,11
11-11-2017,Bryan Davis,Consumer,United States,New York City,New York,East,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,83.36,1,0,20.84,2017,11,11
09-07-2016,Claudia Bergmann,Corporate,United States,Franklin,Massachusetts,East,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,6.58,2,0,3.0268,2016,7,9
09-07-2016,Claudia Bergmann,Corporate,United States,Franklin,Massachusetts,East,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.94,3,0,59.0112,2016,7,9
22-09-2018,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,Central,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,219.84,4,0,107.7216,2018,9,22
22-09-2018,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,0,9.816,2018,9,22
22-09-2018,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,Central,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,33.04,8,0,15.5288,2018,9,22
22-09-2018,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,Central,TEC-PH-10001615,Technology,Phones,AT&T CL82213,86.97,3,0,25.2213,2018,9,22
15-02-2016,Roy Phan,Corporate,United States,Kenosha,Wisconsin,Central,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,134.97,3,0,64.7856,2016,2,15
15-02-2016,Roy Phan,Corporate,United States,Kenosha,Wisconsin,Central,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),699.98,2,0,195.9944,2016,2,15
15-02-2016,Roy Phan,Corporate,United States,Kenosha,Wisconsin,Central,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,139.95,5,0,26.5905,2016,2,15
30-09-2015,Russell Applegate,Consumer,United States,New York City,New York,East,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,48.94,1,0,24.47,2015,9,30
01-12-2015,Resi Pölking,Consumer,United States,Madison,Wisconsin,Central,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,2807.84,8,0,673.8816,2015,12,1
01-12-2015,Resi Pölking,Consumer,United States,Madison,Wisconsin,Central,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",46.64,4,0,12.5928,2015,12,1
08-12-2015,Thomas Boland,Corporate,United States,Houston,Texas,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",60.416,2,0.2,6.0416,2015,12,8
05-09-2017,Brad Eason,Home Office,United States,Olathe,Kansas,Central,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,107.94,3,0,26.985,2017,9,5
27-08-2018,Mathew Reese,Home Office,United States,New York City,New York,East,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,63.84,8,0,16.5984,2018,8,27
27-08-2018,Mathew Reese,Home Office,United States,New York City,New York,East,TEC-PH-10000455,Technology,Phones,GE 30522EE2,347.97,3,0,100.9113,2018,8,27
27-08-2018,Mathew Reese,Home Office,United States,New York City,New York,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,37.008,6,0.2,11.565,2018,8,27
07-07-2017,Raymond Messe,Consumer,United States,San Jose,California,West,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",215.65,5,0,73.321,2017,7,7
08-08-2017,Jill Fjeld,Consumer,United States,Dallas,Texas,Central,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,11.168,4,0.2,3.6296,2017,8,8
08-08-2017,Jill Fjeld,Consumer,United States,Dallas,Texas,Central,OFF-PA-10001994,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",53.952,3,0.2,17.5344,2017,8,8
13-11-2017,Adrian Shami,Home Office,United States,Auburn,Washington,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",4.18,1,0,1.5048,2017,11,13
22-09-2018,Joseph Airdo,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,5.607,1,0.7,-4.2987,2018,9,22
22-09-2018,Joseph Airdo,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4663.736,7,0.2,-1049.3406,2018,9,22
22-09-2018,Joseph Airdo,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,79.984,2,0.2,22.9954,2018,9,22
25-12-2017,Grace Kelly,Corporate,United States,Los Angeles,California,West,TEC-PH-10002200,Technology,Phones,Samsung Galaxy Note 2,2575.944,7,0.2,257.5944,2017,12,25
25-12-2017,Grace Kelly,Corporate,United States,Los Angeles,California,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,45.36,7,0,21.7728,2017,12,25
25-12-2017,Grace Kelly,Corporate,United States,Los Angeles,California,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,254.24,7,0,76.272,2017,12,25
11-02-2017,Phillip Breyer,Corporate,United States,Tulsa,Oklahoma,Central,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,69.93,7,0,0.6993,2017,2,11
23-10-2017,Heather Kirkland,Corporate,United States,Chicago,Illinois,Central,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,16.156,7,0.6,-12.117,2017,10,23
23-10-2017,Heather Kirkland,Corporate,United States,Chicago,Illinois,Central,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,54.816,3,0.2,17.8152,2017,10,23
09-06-2015,Frank Olsen,Consumer,United States,Harrisonburg,Virginia,South,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,1441.3,7,0,245.021,2015,6,9
20-11-2018,Brian Thompson,Consumer,United States,Newark,Ohio,East,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,5,0.2,28.13,2018,11,20
20-11-2018,Brian Thompson,Consumer,United States,Newark,Ohio,East,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",4.656,2,0.2,1.5714,2018,11,20
14-09-2016,Stefania Perrino,Corporate,United States,Los Angeles,California,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,170.136,3,0.2,-8.5068,2016,9,14
04-06-2016,Lauren Leatherbury,Consumer,United States,Seattle,Washington,West,OFF-LA-10000443,Office Supplies,Labels,Avery 501,7.38,2,0,3.4686,2016,6,4
04-06-2016,Lauren Leatherbury,Consumer,United States,Seattle,Washington,West,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",9.26,2,0,3.0558,2016,6,4
13-12-2016,Matt Collins,Consumer,United States,Los Angeles,California,West,OFF-LA-10001771,Office Supplies,Labels,Avery 513,9.96,2,0,4.5816,2016,12,13
25-05-2015,Janet Lee,Consumer,United States,Chicago,Illinois,Central,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,75.6,2,0.8,-166.32,2015,5,25
25-05-2015,Janet Lee,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",29.32,2,0.6,-24.189,2015,5,25
16-02-2017,Erin Ashbrook,Corporate,United States,Chicago,Illinois,Central,OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,92.064,6,0.8,-225.5568,2017,2,16
16-02-2017,Erin Ashbrook,Corporate,United States,Chicago,Illinois,Central,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,6.976,4,0.2,1.8312,2017,2,16
16-02-2017,Erin Ashbrook,Corporate,United States,Chicago,Illinois,Central,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",62.958,3,0.3,-2.6982,2017,2,16
16-02-2017,Erin Ashbrook,Corporate,United States,Chicago,Illinois,Central,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,5.184,1,0.2,1.8144,2017,2,16
22-12-2017,Sue Ann Reed,Consumer,United States,Redmond,Oregon,West,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",31.32,10,0.7,-25.056,2017,12,22
22-12-2017,Sue Ann Reed,Consumer,United States,Redmond,Oregon,West,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,11.84,4,0.2,3.108,2017,12,22
22-12-2017,Sue Ann Reed,Consumer,United States,Redmond,Oregon,West,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",22.784,1,0.2,4.8416,2017,12,22
08-02-2017,Cathy Hwang,Home Office,United States,Raleigh,North Carolina,South,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,1127.976,3,0.2,126.8973,2017,2,8
13-07-2016,Neil Ducich,Corporate,United States,Macon,Georgia,South,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,38.88,6,0,18.6624,2016,7,13
18-05-2015,Bruce Stewart,Consumer,United States,Cleveland,Ohio,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,779.796,2,0.4,-168.9558,2015,5,18
21-10-2018,Sara Luxemburg,Home Office,United States,Muskogee,Oklahoma,Central,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,1439.92,8,0,374.3792,2018,10,21
21-10-2018,Sara Luxemburg,Home Office,United States,Muskogee,Oklahoma,Central,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,262.11,1,0,62.9064,2018,10,21
05-11-2016,George Bell,Corporate,United States,Monroe,North Carolina,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,207,3,0.2,25.875,2016,11,5
01-08-2018,Aaron Smayling,Corporate,United States,Austin,Texas,Central,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,1439.982,3,0.4,-263.9967,2018,8,1
01-08-2018,Aaron Smayling,Corporate,United States,Austin,Texas,Central,OFF-PA-10003729,Office Supplies,Paper,Xerox 1998,36.288,7,0.2,12.7008,2018,8,1
21-06-2015,Raymond Messe,Consumer,United States,Meriden,Connecticut,East,OFF-AR-10003056,Office Supplies,Art,Newell 341,21.4,5,0,6.206,2015,6,21
19-02-2018,Nicole Hansen,Corporate,United States,Roswell,Georgia,South,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,1245.86,7,0,361.2994,2018,2,19
01-08-2015,Barbara Fisher,Corporate,United States,Charlotte,North Carolina,South,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,17.544,3,0.2,5.9211,2015,8,1
01-08-2015,Barbara Fisher,Corporate,United States,Charlotte,North Carolina,South,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,44.128,4,0.2,12.1352,2015,8,1
01-08-2015,Barbara Fisher,Corporate,United States,Charlotte,North Carolina,South,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,62.92,1,0.2,10.2245,2015,8,1
01-08-2015,Barbara Fisher,Corporate,United States,Charlotte,North Carolina,South,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,2,0.2,29.364,2015,8,1
18-07-2017,Katharine Harms,Corporate,United States,Bowling Green,Kentucky,South,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,140.81,1,0,39.4268,2017,7,18
09-02-2016,Frank Atkinson,Corporate,United States,San Antonio,Texas,Central,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,40.096,4,0.2,13.5324,2016,2,9
09-02-2016,Frank Atkinson,Corporate,United States,San Antonio,Texas,Central,FUR-FU-10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",40.784,2,0.6,-30.588,2016,2,9
29-07-2018,Giulietta Weimer,Consumer,United States,Seattle,Washington,West,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,90.57,3,0,11.7741,2018,7,29
12-01-2018,Dianna Arnett,Home Office,United States,Washington,District of Columbia,East,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,40.08,6,0,19.2384,2018,1,12
12-01-2018,Dianna Arnett,Home Office,United States,Washington,District of Columbia,East,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,37.68,2,0,15.8256,2018,1,12
10-09-2018,Frank Hawley,Corporate,United States,Los Angeles,California,West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,362.352,3,0.2,27.1764,2018,9,10
10-09-2018,Frank Hawley,Corporate,United States,Los Angeles,California,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,7.184,2,0.2,2.245,2018,9,10
20-07-2016,Ralph Kennedy,Consumer,United States,South Bend,Indiana,Central,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",34.76,1,0,9.7328,2016,7,20
20-07-2016,Ralph Kennedy,Consumer,United States,South Bend,Indiana,Central,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,831.2,5,0,124.68,2016,7,20
20-07-2016,Ralph Kennedy,Consumer,United States,South Bend,Indiana,Central,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,26.4,5,0,11.88,2016,7,20
20-07-2016,Ralph Kennedy,Consumer,United States,South Bend,Indiana,Central,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",106.75,7,0,49.105,2016,7,20
20-07-2016,Ralph Kennedy,Consumer,United States,South Bend,Indiana,Central,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,97.82,2,0,45.9754,2016,7,20
20-07-2016,Ralph Kennedy,Consumer,United States,South Bend,Indiana,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,141.4,5,0,38.178,2016,7,20
13-06-2015,Filia McAdams,Corporate,United States,Los Angeles,California,West,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,14.52,3,0,4.7916,2015,6,13
12-05-2018,Alyssa Crouse,Corporate,United States,Houston,Texas,Central,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,127.92,5,0.2,-15.99,2018,5,12
12-05-2018,Alyssa Crouse,Corporate,United States,Houston,Texas,Central,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",34.24,4,0.8,-53.072,2018,5,12
03-09-2016,Jennifer Braxton,Corporate,United States,Bristol,Connecticut,East,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",137.62,2,0,60.5528,2016,9,3
